"player_id","player_name","games","time","goals","xG","assists","xA","shots","key_passes","yellow_cards","red_cards","position","team_name","npg","npxG","xGChain","xGBuildup","year"
7308,"Ander Barrenetxea",31,1296,3,2.12032297812402,0,1.62253287620842,23,15,7,0,"F M S","Real Sociedad",3,2.12032297812402,5.18907252512872,2.05965512618423,2020
617,"David Silva",21,1411,2,2.66881927847862,5,3.37539549544454,20,28,4,0,"F M S","Real Sociedad",2,2.66881927847862,11.5782675854862,7.4503892082721,2020
5304,"Mikel Merino",26,2162,2,4.32481416501105,4,3.27585002034903,33,29,5,0,"M S","Real Sociedad",2,4.32481416501105,14.3798604160547,9.19985886290669,2020
495,"Nacho Monreal",26,2080,1,1.54961919225752,1,1.6922859326005,12,11,1,0,"D S","Real Sociedad",1,1.54961919225752,9.81924856267869,9.43088684976101,2020
2070,"Carlos Fernández",11,387,1,1.23113254457712,2,0.756597444415092,7,6,5,0,"F M S","Real Sociedad",1,1.23113254457712,2.38557653129101,0.709510512650013,2020
2228,"Aritz Elustondo",23,1893,1,0.577738828957081,0,0.233005056157708,5,3,5,0,"D S","Real Sociedad",1,0.577738828957081,7.6599695943296,7.57075816579163,2020
2417,"Igor Zubeldia",24,1962,1,1.49887037463486,1,0.769908862188458,9,4,5,0,"D M S","Real Sociedad",1,1.49887037463486,6.33228552341461,6.23124205879867,2020
6126,"Ander Guevara",31,2097,1,0.356199065223336,1,0.808257414028049,9,14,5,0,"M S","Real Sociedad",1,0.356199065223336,9.28858154453337,8.52191856317222,2020
2163,"Diego Llorente",1,90,0,0,0,0,0,0,0,0,"D","Real Sociedad",0,0,0.0555360838770866,0.0555360838770866,2020
2226,"Zaldúa",12,628,0,0.0404924293980002,0,1.00960386265069,2,7,3,0,"D S","Real Sociedad",0,0.0404924293980002,2.00967422779649,1.20316027011722,2020
2232,"Asier Illarramendi",6,347,0,0,0,0.0265072882175446,0,1,2,0,"M","Real Sociedad",0,0,2.25448693335056,2.25448693335056,2020
2238,"Jon Bautista",21,332,0,0.65765648894012,1,0.327918050810695,12,6,3,0,"S","Real Sociedad",0,0.65765648894012,1.5631065685302,0.838472172617912,2020
2555,"Remiro",38,3420,0,0,0,0,0,0,0,0,"GK","Real Sociedad",0,0,3.78850585687906,3.78850585687906,2020
5179,"Jon Guridi",17,825,0,0.707041651010513,1,0.843465967103839,8,4,2,0,"M S","Real Sociedad",0,0.707041651010513,4.98899098485708,4.26871948502958,2020
6325,"Andoni Gorosabel",32,2394,0,0.671610305085778,1,3.06552086398005,9,23,3,0,"D S","Real Sociedad",0,0.671610305085778,11.0488477796316,8.77189254388213,2020
7101,"Martín Merquelanz",13,531,0,1.41063040681183,1,2.0641479473561,11,9,0,0,"D M S","Real Sociedad",0,1.41063040681183,3.64668348431587,0.946918804198503,2020
7276,"Robin Le Normand",33,2752,0,1.58214911073446,1,0.601729605346918,18,4,5,1,"D S","Real Sociedad",0,1.58214911073446,6.28452270105481,6.23710228130221,2020
7306,"Aihen Muñoz",16,1212,0,0.178138284012675,1,0.518642894923687,4,6,6,0,"D S","Real Sociedad",0,0.178138284012675,2.35173479188234,1.78113333787769,2020
